case_id,status,district,age_band,language_preference,tenure,household_size,opened_date,closure_month,monthly_award,opened_year,opened_month,case_age_months,contact_attempts,months_since_review,payment_adjustments,total_payments,total_amount_paid,avg_payment_amount,min_payment_amount,max_payment_amount,std_payment_amount,distinct_payment_months,max_payments_in_single_month,multi_payment_months_count,has_same_month_multi_payments,post_closure_payment_count,is_post_closure_paid,total_post_closure_amount,total_excess_amount,avg_payment_to_award_ratio,max_payment_to_award_ratio,num_adjusted_payments,adjustment_rate,anomaly_score,priority_score
C-32255,Closed,Northgate,60-74,English,No fixed abode,5,2025-08-27,2025-10,1557.84,2025,8,4,2,19,0,4,6331.44,1582.86,1503.86,1619.58,53.40904292970124,4,1,0,0,0,0,0.0,154.06000000000017,1.01606069942998,1.0396317978739793,0,0.0,0.09576054342003748,0.6885870628276844
C-33825,Closed,Ash Hill,18-29,English,Private tenancy,6,2022-05-30,2025-10,1479.44,2022,5,43,0,21,0,4,5848.55,1462.1375,1438.77,1487.05,21.72435403719371,4,1,0,0,0,0,0.0,7.6099999999999,0.9883046963716,1.005143838209052,0,0.0,0.09575686492542745,0.6885760783871635
C-31959,Closed,Ash Hill,45-59,English,No fixed abode,4,2022-09-03,2025-09,1412.96,2022,9,39,2,10,3,3,4238.88,1412.96,1412.96,1412.96,0.0,3,1,0,0,0,0,0.0,0.0,1.0,1.0,1,0.3333333333333333,0.09538542680843287,0.6874669181637967
C-31356,Suspended,Calder Central,75+,Other,Resident with family,1,2025-02-01,,380.51,2025,2,10,7,6,1,6,2275.61,379.2683333333334,363.9,394.73,11.932375147751063,6,1,0,0,0,0,0.0,25.000000000000057,0.9967368356503992,1.037370896954088,4,0.6666666666666666,0.09484451536117389,0.6858516895854324
C-32799,Active,Calder Central,30-44,English,No fixed abode,4,2025-04-22,,821.5,2025,4,8,6,18,3,8,6233.64,779.205,611.25,864.85,104.97269563353808,6,2,2,1,0,0,0.0,93.48000000000002,0.9485149117468046,1.0527693244065734,2,0.25,0.09478361793507106,0.685669842328384
C-30966,Closed,Ash Hill,30-44,English,Resident with family,2,2023-12-12,2025-07,536.23,2023,12,24,4,9,1,1,535.34,535.34,535.34,535.34,0.0,1,1,0,0,0,0,0.0,0.0,0.998340264438767,0.998340264438767,1,1.0,0.09476506312900246,0.6856144353792801
C-31661,Closed,Northgate,30-44,Spanish,No fixed abode,1,2022-02-20,2025-08,530.92,2022,2,46,3,22,2,6,3184.07,530.6783333333334,505.2,543.24,14.18671549960269,6,1,0,0,4,1,2108.11,30.1600000000002,0.9995448152891836,1.023205002636932,1,0.1666666666666666,0.09416023650731231,0.6838083481735833
C-31937,Closed,Ash Hill,30-44,English,Private tenancy,3,2023-05-13,2025-07,831.81,2023,5,31,4,0,1,1,878.79,878.79,878.79,878.79,0.0,1,1,0,0,0,0,0.0,46.98000000000002,1.0564792440581383,1.0564792440581383,1,1.0,0.09366834249875355,0.6823394917384377
C-30433,Closed,Calder Central,30-44,Spanish,Owner-occupier,2,2023-08-27,2025-09,592.06,2023,8,28,7,20,3,6,3434.05,572.3416666666667,412.43,619.09,79.26190242901485,6,1,0,0,3,1,1802.61,69.34000000000026,0.9666953799727506,1.0456541566733102,2,0.3333333333333333,0.09345683835121843,0.6817079141571672
C-32671,Active,Weybridge,18-29,Spanish,Owner-occupier,3,2024-07-06,,931.72,2024,7,17,3,0,2,6,9754.94,1625.8233333333335,1495.29,1872.06,152.6338401098087,6,1,0,0,0,0,0.0,4164.62,1.7449698765008084,2.0092517065212725,0,0.0,0.0933158130958387,0.6812867952773307
C-31228,Closed,Calder Central,18-29,Spanish,No fixed abode,4,2021-07-25,2025-07,1210.55,2021,7,53,3,13,1,1,907.34,907.34,907.34,907.34,0.0,1,1,0,0,0,0,0.0,0.0,0.7495270744702821,0.7495270744702821,0,0.0,0.09308890884185705,0.6806092310707664
C-34078,Closed,Calder Central,45-59,English,Resident with family,2,2025-02-17,2025-07,729.8,2025,2,10,2,9,0,1,713.37,713.37,713.37,713.37,0.0,1,1,0,0,0,0,0.0,0.0,0.977486982734996,0.977486982734996,0,0.0,0.09225240726955564,0.6781113337674746
C-30507,Closed,Northgate,30-44,English,No fixed abode,3,2024-09-23,2025-08,928.56,2024,9,15,4,21,3,6,5528.860000000001,921.4766666666668,783.09,980.85,73.92499460038309,6,1,0,0,4,1,3807.39,132.3100000000003,0.9923717009850378,1.0563130007753945,2,0.3333333333333333,0.09175445555883888,0.6766243882833832
C-32870,Closed,Calder Central,60-74,Spanish,Social tenancy,3,2022-11-07,2025-09,1033.85,2022,11,37,5,19,2,3,3059.46,1019.82,1001.22,1030.5,16.16707765800608,3,1,0,0,0,0,0.0,0.0,0.9864293659621804,0.9967596846737924,0,0.0,0.09170089350162358,0.6764644453463858
C-33198,Closed,Calder Central,18-29,English,Resident with family,2,2022-12-25,2025-07,597.43,2022,12,36,1,7,0,1,593.24,593.24,593.24,593.24,0.0,1,1,0,0,0,0,0.0,0.0,0.99298662604824,0.99298662604824,0,0.0,0.09097509539493276,0.6742971223030478
C-31808,Closed,Weybridge,75+,English,Private tenancy,3,2023-12-27,2025-08,884.56,2023,12,24,6,23,0,6,5377.09,896.1816666666667,852.87,922.52,26.442620457637428,6,1,0,0,4,1,3582.25,106.68000000000018,1.013138358807392,1.0429139911368364,0,0.0,0.09081679643063623,0.6738244219888783
C-31145,Closed,Weybridge,30-44,English,Private tenancy,1,2024-12-24,2025-08,688.66,2024,12,12,3,14,1,6,4174.45,695.7416666666667,674.39,726.68,21.400509729131837,6,1,0,0,4,1,2783.58,69.45000000000016,1.0102832554042152,1.0552086661051898,1,0.1666666666666666,0.09059996761067313,0.6731769442762283
C-33580,Closed,Weybridge,75+,Spanish,Resident with family,2,2023-01-15,2025-09,640.42,2023,1,35,6,3,4,3,1835.08,611.6933333333333,522.87,665.29,77.46968848093638,3,1,0,0,0,0,0.0,31.370000000000005,0.9551440200701624,1.0388338902595171,1,0.3333333333333333,0.09052426911947498,0.6729508992055575
C-31060,Closed,Calder Central,30-44,Other,Resident with family,3,2023-12-04,2025-08,1130.59,2023,12,24,5,4,3,2,2252.96,1126.48,1081.8,1171.16,63.18706196682998,2,1,0,0,0,0,0.0,40.57000000000016,0.9963647299197764,1.0358839190157354,1,0.5,0.0903659293864556,0.672478077150932
C-33122,Suspended,Weybridge,30-44,English,No fixed abode,2,2022-02-14,,974.06,2022,2,46,3,6,1,8,7940.559999999999,992.57,950.19,1022.78,27.422422525058877,6,2,2,1,0,0,0.0,179.37000000000012,1.0190029361640969,1.0500174527236517,1,0.125,0.09031479857394697,0.6723253942117607
C-33576,Closed,Northgate,18-29,English,Private tenancy,1,2025-08-28,2025-10,442.82,2025,8,4,4,13,1,6,2665.74,444.29,419.07,460.52,17.49617558210941,6,1,0,0,2,1,887.89,48.01999999999998,1.0033196332595635,1.0399710943498486,2,0.3333333333333333,0.09030655382327446,0.6723007743650645
C-33264,Closed,Calder Central,60-74,English,Social tenancy,1,2024-07-08,2025-08,434.6,2024,7,17,3,19,1,6,2543.11,423.8516666666667,318.33,454.51,52.60408745208559,6,1,0,0,4,1,1634.25,56.8599999999999,0.9752684460806872,1.0458122411412794,2,0.3333333333333333,0.0902690099935084,0.672188663839235
C-31624,Suspended,Calder Central,75+,English,Resident with family,3,2023-10-25,,889.24,2023,10,26,3,20,3,7,6133.05,876.15,663.42,938.98,96.04102630299892,6,2,1,1,0,0,0.0,143.89999999999998,0.985279564571994,1.0559354055148216,0,0.0,0.09023098898239501,0.6720751283907992
C-30337,Closed,Northgate,45-59,English,Owner-occupier,3,2023-07-31,2025-07,628.92,2023,7,29,0,4,0,1,626.9,626.9,626.9,626.9,0.0,1,1,0,0,0,0,0.0,0.0,0.9967881447560898,0.9967881447560898,0,0.0,0.09017904306284297,0.6719200114410377
C-31363,Closed,Northgate,45-59,English,Resident with family,4,2023-07-16,2025-08,1272.29,2023,7,29,3,21,2,6,7435.62,1239.27,1201.29,1310.94,42.72179958756424,6,1,0,0,4,1,5030.43,38.65000000000009,0.9740467975068576,1.0303782942568125,2,0.3333333333333333,0.08995730196329033,0.6712578650531025
C-33181,Active,Ash Hill,45-59,English,No fixed abode,2,2022-05-17,,768.87,2022,5,43,2,0,4,6,8456.59,1409.4316666666666,1342.1,1538.34,72.95790523765515,6,1,0,0,0,0,0.0,3843.37,1.8331209003689397,2.00078036599165,1,0.1666666666666666,0.08947141520305568,0.6698069470055056
C-30136,Suspended,Northgate,30-44,English,No fixed abode,6,2023-01-20,,1628.8,2023,1,35,4,20,0,6,9608.89,1601.4816666666666,1386.28,1693.18,115.34639108644303,6,1,0,0,0,0,0.0,150.0200000000002,0.983227938768828,1.0395260314341848,0,0.0,0.08929021692005568,0.6692658664893966
C-31954,Closed,Weybridge,30-44,English,Social tenancy,1,2024-05-17,2025-07,390.78,2024,5,19,0,3,2,1,407.21,407.21,407.21,407.21,0.0,1,1,0,0,0,0,0.0,16.430000000000007,1.0420441168944163,1.0420441168944163,0,0.0,0.08900043497967436,0.6684005417232641
C-32152,Closed,Ash Hill,75+,English,Social tenancy,5,2022-02-03,2025-07,1074.99,2022,2,46,0,4,2,1,1122.4,1122.4,1122.4,1122.4,0.0,1,1,0,0,0,0,0.0,47.41000000000008,1.0441027358394033,1.0441027358394033,0,0.0,0.08869954017282988,0.6675020325614421
C-31933,Closed,Calder Central,18-29,English,No fixed abode,1,2022-01-18,2025-10,426.82,2022,1,47,5,11,2,6,2583.42,430.57,414.39,445.84,12.770822996189404,6,1,0,0,2,1,854.23,44.93000000000001,1.0087859050653671,1.044562110491542,1,0.1666666666666666,0.08791672025103037,0.6651644353155143
C-31020,Closed,Northgate,45-59,English,Social tenancy,1,2023-12-21,2025-10,456.17,2023,12,24,4,17,3,6,2632.84,438.8066666666667,348.87,478.27,45.54494512749648,6,1,0,0,2,1,937.48,25.13999999999993,0.9619367048834132,1.0484468509546878,2,0.3333333333333333,0.08715568422118891,0.6628918874691082
C-33242,Closed,Calder Central,30-44,English,Resident with family,5,2025-01-11,2025-08,925.12,2025,1,11,1,22,0,2,1903.14,951.57,922.72,980.42,40.8000612744637,2,1,0,0,0,0,0.0,55.29999999999996,1.0285908855067452,1.05977602905569,0,0.0,0.08710889527860344,0.6627521698913078
C-33163,Closed,Northgate,30-44,English,Owner-occupier,2,2025-06-17,2025-07,1020.45,2025,6,6,2,13,0,1,1028.18,1028.18,1028.18,1028.18,0.0,1,1,0,0,0,0,0.0,7.730000000000018,1.0075750894213338,1.0075750894213338,0,0.0,0.08709330413510585,0.6627056128057178
C-31396,Active,Northgate,30-44,English,No fixed abode,2,2023-10-25,,617.44,2023,10,26,5,4,3,6,8299.85,1383.3083333333334,1300.19,1461.12,63.98903825395925,6,1,0,0,0,0,0.0,4595.21,2.240393128617085,2.3664161699922257,2,0.3333333333333333,0.0866667584320654,0.6614318945048375
C-33987,Closed,Ash Hill,30-44,English,No fixed abode,4,2024-06-13,2025-09,1400.54,2024,6,18,1,8,0,3,4094.78,1364.9266666666667,1327.41,1396.98,35.105302068680835,3,1,0,0,0,0,0.0,0.0,0.9745717128155332,0.9974581232953004,0,0.0,0.085598687740163,0.6582425031284556
C-32720,Active,Calder Central,30-44,Spanish,No fixed abode,6,2024-12-04,,1823.8,2024,12,12,6,20,0,6,10499.45,1749.9083333333335,1413.59,1884.2,168.830725096668,6,1,0,0,0,0,0.0,60.40000000000009,0.9594847753774172,1.0331176664107906,0,0.0,0.0850902543278127,0.6567242579850315
C-30625,Closed,Calder Central,30-44,English,Private tenancy,2,2025-02-25,2025-09,725.81,2025,2,10,3,2,1,3,2251.94,750.6466666666666,739.64,764.12,12.425012407773831,3,1,0,0,0,0,0.0,74.5100000000001,1.0342192401133448,1.0527824086193358,2,0.6666666666666666,0.08499481829861277,0.6564392741812121
C-31915,Closed,Calder Central,60-74,English,Social tenancy,1,2025-08-11,2025-09,693.61,2025,8,4,5,10,2,6,4208.08,701.3466666666667,652.2,732.03,30.71762924879888,6,1,0,0,3,1,2061.82,103.8499999999998,1.0111542028901928,1.0553913582560803,0,0.0,0.08411101159543688,0.6538001178979543
C-31819,Active,Weybridge,30-44,Other,Social tenancy,2,2025-08-16,,503.53,2025,8,4,5,16,4,7,3352.59,478.9414285714286,440.89,507.99,28.563382402749767,6,2,1,1,0,0,0.0,6.930000000000064,0.9511676137895032,1.0088574662880068,1,0.1428571428571428,0.083871191664466,0.6530839858801749
C-33170,Closed,Calder Central,75+,English,Private tenancy,4,2025-03-27,2025-08,1148.0,2025,3,9,2,6,1,2,2307.9,1153.9499999999998,1130.84,1177.06,32.68247542644217,2,1,0,0,0,0,0.0,29.059999999999945,1.0051829268292682,1.025313588850174,0,0.0,0.08272045243971848,0.6496477360254608
C-33718,Closed,Calder Central,60-74,English,No fixed abode,6,2022-08-13,2025-10,1390.72,2022,8,40,0,12,0,4,5499.61,1374.9025,1204.73,1468.46,119.05430620099392,4,1,0,0,0,0,0.0,130.8499999999999,0.9886263949608836,1.0558991026231015,0,0.0,0.08253941782339058,0.6491071442383063
C-32183,Suspended,Ash Hill,75+,English,Social tenancy,3,2021-12-10,,889.62,2021,12,48,4,4,2,7,6307.78,901.1114285714284,859.03,937.68,34.023301539078275,6,2,1,1,0,0,0.0,146.00999999999988,1.0129172327189455,1.0540230660281915,0,0.0,0.08236376030221548,0.6485826091232807
C-34164,Suspended,Ash Hill,18-29,English,No fixed abode,6,2024-04-21,,1676.3,2024,4,20,1,22,0,6,9344.12,1557.3533333333332,1258.68,1766.31,211.58189437347096,6,1,0,0,0,0,0.0,154.0,0.9290421364513116,1.0536956392053929,0,0.0,0.08193112818232662,0.6472907160278325
C-30436,Closed,Northgate,18-29,English,Private tenancy,3,2024-11-24,2025-10,1103.35,2024,11,13,1,21,1,4,4396.2,1099.05,1041.71,1126.77,39.8871508132632,4,1,0,0,0,0,0.0,45.720000000000255,0.9961027779036572,1.021226265464268,3,0.75,0.08161538796084844,0.6463478766191734
C-31251,Closed,Northgate,60-74,Spanish,Social tenancy,1,2021-05-02,2025-10,397.67,2021,5,55,7,12,2,6,2358.5,393.0833333333333,374.1,419.95,18.17809854376048,6,1,0,0,2,1,784.32,34.829999999999984,0.988466148649215,1.056026353509191,1,0.1666666666666666,0.08138320997383486,0.6456545643925754
C-33283,Closed,Calder Central,30-44,English,Social tenancy,4,2021-11-06,2025-07,761.86,2021,11,49,1,2,1,1,776.1,776.1,776.1,776.1,0.0,1,1,0,0,0,0,0.0,14.240000000000007,1.0186910981020134,1.0186910981020134,0,0.0,0.08099491539846215,0.6444950686966644
C-31474,Suspended,Calder Central,30-44,English,Owner-occupier,1,2024-08-02,,750.98,2024,8,16,3,10,2,7,5265.61,752.2299999999999,717.86,793.66,23.13152754719558,6,2,1,1,0,0,0.0,58.07999999999993,1.001664491730805,1.0568324056566083,2,0.2857142857142857,0.0808619940776164,0.644098149169093
C-32355,Closed,Northgate,30-44,English,Social tenancy,2,2024-02-02,2025-07,704.93,2024,2,22,0,7,0,1,725.54,725.54,725.54,725.54,0.0,1,1,0,0,0,0,0.0,20.610000000000014,1.0292369455123205,1.0292369455123205,0,0.0,0.08056477099176129,0.6432106042209216
C-32196,Closed,Northgate,45-59,English,Resident with family,4,2022-04-12,2025-08,780.57,2022,4,44,3,22,1,2,1491.01,745.505,738.5,752.51,9.906566004423524,2,1,0,0,0,0,0.0,0.0,0.9550776996297576,0.9640519107831456,1,0.5,0.08053066067439196,0.6431087465883808
C-33256,Closed,Weybridge,18-29,English,No fixed abode,4,2023-04-26,2025-08,1018.66,2023,4,32,0,3,0,2,1996.63,998.315,991.63,1005.0,9.454017664464184,2,1,0,0,0,0,0.0,0.0,0.9800276834272476,0.986590226375827,0,0.0,0.08050171467268386,0.6430223102420524
C-30095,Active,Ash Hill,30-44,English,Owner-occupier,4,2023-10-29,,1386.99,2023,10,26,4,7,1,8,10394.89,1299.36125,943.64,1443.0,149.02125097136795,6,2,2,1,0,0,0.0,56.00999999999999,0.9368209215639622,1.0403824108320896,2,0.25,0.08047653259111953,0.6429471134274692
C-30602,Closed,Northgate,60-74,Spanish,Social tenancy,1,2022-09-02,2025-08,590.94,2022,9,39,4,3,2,2,1019.67,509.835,425.95,593.72,118.63130467966708,2,1,0,0,0,0,0.0,2.7799999999999727,0.8627525637120519,1.004704369309913,0,0.0,0.08038473700587845,0.6426730004402134
C-32057,Active,Northgate,45-59,English,Owner-occupier,5,2024-03-01,,1560.61,2024,3,21,3,2,0,7,10586.49,1512.3557142857142,1310.67,1644.75,125.1477072445654,6,2,1,1,0,0,0.0,158.74000000000046,0.9690798561368404,1.0539148153606603,0,0.0,0.07984809319300346,0.6410705155467055
C-31349,Closed,Weybridge,30-44,Other,No fixed abode,2,2025-04-18,2025-07,736.34,2025,4,8,4,16,2,1,738.31,738.31,738.31,738.31,0.0,1,1,0,0,0,0,0.0,1.9699999999999136,1.0026753945188362,1.0026753945188362,0,0.0,0.0798214665283995,0.6409910050282411
C-32950,Closed,Calder Central,18-29,English,Social tenancy,1,2021-01-18,2025-09,498.85,2021,1,59,3,5,1,3,1497.73,499.2433333333333,478.7,526.63,24.6869324407334,3,1,0,0,0,0,0.0,27.779999999999973,1.00078848017106,1.0556880825899568,0,0.0,0.07964398015442142,0.6404610087322257
C-30745,Closed,Calder Central,30-44,English,Owner-occupier,2,2024-03-06,2025-08,527.52,2024,3,21,3,7,0,2,1058.67,529.335,525.67,533.0,5.183092706097463,2,1,0,0,0,0,0.0,5.480000000000018,1.003440627843494,1.0103882317258113,0,0.0,0.07942474024517832,0.6398063312083501
C-31376,Closed,Calder Central,60-74,English,Owner-occupier,4,2022-04-19,2025-09,906.35,2022,4,44,2,12,1,6,5185.87,864.3116666666666,754.27,958.0,80.68352506346427,6,1,0,0,3,1,2446.25,59.809999999999945,0.9536179915779408,1.0569868152479729,1,0.1666666666666666,0.07908237531972051,0.6387839871358938
C-33159,Closed,Calder Central,60-74,English,Private tenancy,2,2024-07-03,2025-08,1007.89,2024,7,17,2,13,2,2,1933.77,966.885,871.19,1062.58,135.33316685129324,2,1,0,0,0,0,0.0,54.68999999999994,0.9593159967853636,1.0542618738155949,0,0.0,0.07877101572296863,0.6378542288152479
C-33095,Closed,Weybridge,45-59,Other,Owner-occupier,1,2022-09-23,2025-07,439.89,2022,9,39,2,5,0,1,446.04,446.04,446.04,446.04,0.0,1,1,0,0,0,0,0.0,6.150000000000034,1.0139807679192523,1.0139807679192523,0,0.0,0.07828958460138702,0.6364166158565407
C-30263,Active,Weybridge,30-44,English,Resident with family,3,2022-10-09,,1093.94,2022,10,38,2,5,4,7,7905.32,1129.3314285714284,1060.19,1159.37,34.19633334563395,6,2,1,1,0,0,0.0,281.48999999999955,1.0323522575017172,1.0598113242042524,2,0.2857142857142857,0.07823127406867758,0.6362424933835755
C-32448,Closed,Calder Central,60-74,English,Owner-occupier,4,2023-09-30,2025-08,1286.16,2023,9,27,3,18,1,2,2543.28,1271.64,1224.05,1319.23,67.30242343333556,2,1,0,0,0,0,0.0,33.069999999999936,0.9887105803321514,1.025712197549294,1,0.5,0.07822165741031895,0.6362137768506052
C-33941,Active,Weybridge,60-74,English,Social tenancy,5,2023-12-23,,1404.46,2023,12,24,3,20,0,7,10158.02,1451.1457142857143,1370.27,1483.57,42.67784353234627,6,2,1,1,0,0,0.0,360.99,1.0332410423121443,1.0563276989020691,0,0.0,0.07782312279290882,0.6350237031208472
C-31403,Closed,Northgate,45-59,English,Social tenancy,1,2021-05-15,2025-10,463.33,2021,5,55,2,15,0,4,1810.33,452.5825,447.55,458.94,4.715007069630588,4,1,0,0,0,0,0.0,0.0,0.9768037899553236,0.9905251116914512,0,0.0,0.07731887428722761,0.633517954627076
C-33563,Closed,Northgate,45-59,English,Private tenancy,2,2021-03-10,2025-09,1009.3,2021,3,57,3,7,1,3,2979.61,993.2033333333334,973.93,1012.46,19.26500540704137,3,1,0,0,0,0,0.0,3.160000000000082,0.984051652960798,1.0031308827900527,1,0.3333333333333333,0.0772676931106373,0.6333651212945188
C-31452,Closed,Northgate,45-59,English,Private tenancy,4,2024-10-10,2025-09,1144.43,2024,10,14,2,13,2,3,3161.23,1053.743333333333,878.07,1199.54,162.80418186684676,3,1,0,0,0,0,0.0,55.1099999999999,0.9207582231620398,1.0481549767132985,0,0.0,0.07671799543612179,0.6317236559533116
C-30893,Closed,Weybridge,18-29,Spanish,No fixed abode,1,2025-05-16,2025-09,397.67,2025,5,7,5,11,2,3,1180.66,393.5533333333333,382.98,411.56,15.673063942105676,3,1,0,0,0,0,0.0,13.889999999999986,0.989648033126294,1.0349284582694194,1,0.3333333333333333,0.07620756377908178,0.630199443803743
C-31618,Closed,Northgate,18-29,English,Resident with family,5,2023-04-06,2025-10,1337.0,2023,4,32,0,4,0,4,5001.32,1250.33,1063.33,1345.82,127.60971775952903,4,1,0,0,0,0,0.0,8.819999999999936,0.9351757666417352,1.0065968586387437,0,0.0,0.07561021034391424,0.6284156724586255
C-32011,Closed,Calder Central,45-59,English,No fixed abode,1,2025-03-04,2025-09,571.83,2025,3,9,4,14,0,6,3365.14,560.8566666666667,479.85,600.26,41.9039972635865,6,1,0,0,3,1,1649.9500000000005,40.64999999999986,0.9808101475380212,1.049717573404683,0,0.0,0.07524737845776819,0.6273322115065331
C-32099,Closed,Ash Hill,45-59,English,Resident with family,1,2021-05-12,2025-09,394.88,2021,5,55,1,15,1,3,1161.4,387.1333333333334,371.25,406.71,18.01619919220846,3,1,0,0,0,0,0.0,11.829999999999984,0.9803822258238788,1.029958468395462,0,0.0,0.07493108721621788,0.6263877266836897
C-31971,Closed,Calder Central,75+,English,No fixed abode,1,2024-09-24,2025-07,487.77,2024,9,15,0,21,1,1,514.52,514.52,514.52,514.52,0.0,1,1,0,0,0,0,0.0,26.75,1.054841421161613,1.054841421161613,0,0.0,0.07449233573718528,0.6250775604238994
C-30638,Closed,Calder Central,45-59,Spanish,Private tenancy,1,2024-09-18,2025-09,691.66,2024,9,15,6,12,1,3,1932.8,644.2666666666667,537.97,708.67,92.7410967874185,3,1,0,0,0,0,0.0,17.00999999999999,0.9314788576275436,1.0245930081253796,1,0.3333333333333333,0.07444823887764995,0.6249458817395259
C-33017,Closed,Calder Central,60-74,English,Owner-occupier,5,2024-08-21,2025-07,849.65,2024,8,16,1,13,0,1,893.85,893.85,893.85,893.85,0.0,1,1,0,0,0,0,0.0,44.200000000000045,1.0520214205849467,1.0520214205849467,0,0.0,0.07443230728462269,0.6248983080294724
C-33379,Active,Northgate,30-44,English,Resident with family,2,2024-11-15,,625.25,2024,11,13,1,0,1,6,8233.23,1372.205,1219.59,1446.94,89.52485839139877,6,1,0,0,0,0,0.0,4481.73,2.1946501399440224,2.3141783286685325,2,0.3333333333333333,0.0738693468627426,0.6232172384819217
C-32456,Closed,Northgate,45-59,English,Owner-occupier,3,2025-01-10,2025-10,1164.82,2025,1,11,1,23,0,4,4565.29,1141.3225,1103.9,1187.52,39.079435662080165,4,1,0,0,0,0,0.0,22.700000000000045,0.9798273552995314,1.0194879895606188,0,0.0,0.0736702425108845,0.6226226882263713
C-32120,Closed,Calder Central,18-29,Other,Private tenancy,3,2023-06-20,2025-09,1022.81,2023,6,30,4,18,3,3,2826.98,942.3266666666668,722.92,1052.72,190.0129999061468,3,1,0,0,0,0,0.0,58.440000000000055,0.9213115502064574,1.029242967902152,0,0.0,0.07295627866980658,0.620490703765936
C-34003,Closed,Calder Central,45-59,English,No fixed abode,3,2022-04-01,2025-08,1080.47,2022,4,44,2,6,1,2,1960.63,980.315,879.92,1080.71,141.97997059444697,2,1,0,0,0,0,0.0,0.2400000000000091,0.9073042287152812,1.0002221255564707,0,0.0,0.07288033982453535,0.6202639409682329
