case_id,status,district,age_band,language_preference,tenure,household_size,opened_date,closure_month,monthly_award,opened_year,opened_month,case_age_months,contact_attempts,months_since_review,payment_adjustments,total_payments,total_amount_paid,avg_payment_amount,min_payment_amount,max_payment_amount,std_payment_amount,distinct_payment_months,max_payments_in_single_month,multi_payment_months_count,has_same_month_multi_payments,post_closure_payment_count,is_post_closure_paid,total_post_closure_amount,total_excess_amount,avg_payment_to_award_ratio,max_payment_to_award_ratio,num_adjusted_payments,adjustment_rate
C-30099,Active,Northgate,30-44,English,Social tenancy,2,2023-05-06,,607.36,2023,5,31,2,1,0,6,3423.39,570.5649999999999,459.34,625.47,71.38124872821996,6,1,0,0,0,0,0.0,37.960000000000036,0.9394181375131717,1.0298175711275026,0,0.0
C-30100,Suspended,Northgate,45-59,English,No fixed abode,2,2021-07-01,,980.0,2021,7,53,4,18,0,6,5705.0599999999995,950.8433333333332,844.52,1013.78,56.7666397337967,6,1,0,0,0,0,0.0,33.77999999999997,0.9702482993197279,1.034469387755102,0,0.0
C-30101,Active,Ash Hill,30-44,English,Owner-occupier,3,2025-08-19,,773.58,2025,8,4,2,11,1,6,4660.49,776.7483333333333,748.43,817.19,26.31413872173414,6,1,0,0,0,0,0.0,69.43999999999994,1.0040956763790858,1.0563742599343313,1,0.16666666666666666
C-30102,Active,Calder Central,60-74,English,No fixed abode,3,2022-09-06,,940.36,2022,9,39,0,0,1,6,5510.47,918.4116666666667,853.68,970.0,44.27431373456474,6,1,0,0,0,0,0.0,54.50999999999999,0.9766596480780411,1.0315198434642052,1,0.16666666666666666
C-30103,Active,Calder Central,18-29,English,Resident with family,1,2024-02-20,,675.98,2024,2,22,2,16,1,6,4062.85,677.1416666666667,644.55,709.08,24.449491951095176,6,1,0,0,0,0,0.0,60.59000000000003,1.0017184926575737,1.0489659457380396,0,0.0
C-30104,Active,Calder Central,75+,Spanish,No fixed abode,1,2025-08-10,,648.78,2025,8,4,3,3,3,6,3772.98,628.83,612.09,646.29,13.240883656312306,6,1,0,0,0,0,0.0,0.0,0.969249976879682,0.9961620271894941,2,0.3333333333333333
C-30105,Active,Northgate,30-44,Spanish,Private tenancy,1,2024-05-09,,472.53,2024,5,19,6,3,2,6,2861.43,476.905,455.54,494.06,15.828016616114597,6,1,0,0,0,0,0.0,53.6400000000001,1.0092586714071066,1.0455632446617147,1,0.16666666666666666
C-30106,Active,Calder Central,45-59,English,Owner-occupier,4,2021-11-17,,835.98,2021,11,49,0,11,1,6,4998.13,833.0216666666666,792.29,881.16,29.80395370863848,6,1,0,0,0,0,0.0,53.88999999999987,0.9964612391046037,1.0540443551281131,1,0.16666666666666666
C-30107,Active,Ash Hill,45-59,English,Resident with family,5,2022-07-02,,1024.36,2022,7,41,4,6,0,6,5892.469999999999,982.0783333333333,755.71,1046.83,112.65685943015923,6,1,0,0,0,0,0.0,48.89000000000033,0.9587238210524948,1.0219356476238823,0,0.0
C-30108,Active,Ash Hill,60-74,English,No fixed abode,1,2021-07-20,,372.19,2021,7,53,3,4,0,6,2218.92,369.82,354.36,392.57,13.192470579842118,6,1,0,0,0,0,0.0,23.730000000000018,0.9936322845858299,1.0547569789623579,0,0.0
C-30109,Active,Weybridge,60-74,English,Private tenancy,2,2022-03-05,,671.73,2022,3,45,1,4,0,6,4092.36,682.0600000000001,639.81,702.58,21.923829957377485,6,1,0,0,0,0,0.0,93.89999999999998,1.0153782025516203,1.0459261905825257,0,0.0
C-30110,Active,Calder Central,75+,English,Private tenancy,4,2023-02-02,,794.97,2023,2,34,1,3,1,6,4772.46,795.41,762.77,823.03,23.226835341905698,6,1,0,0,0,0,0.0,54.84999999999991,1.0005534800055347,1.0352969294438783,1,0.16666666666666666
C-30111,Active,Northgate,45-59,Spanish,No fixed abode,3,2023-03-05,,1145.51,2023,3,33,6,9,2,6,6880.18,1146.6966666666667,1103.73,1193.57,34.50692317009246,6,1,0,0,0,0,0.0,86.3599999999999,1.001035928683876,1.0419551116969734,3,0.5
C-30112,Active,Northgate,60-74,English,No fixed abode,2,2024-09-09,,928.48,2024,9,15,3,12,2,6,5181.51,863.585,685.77,977.94,116.49096561536437,6,1,0,0,0,0,0.0,71.92000000000007,0.9301061950715147,1.0532698604170256,1,0.16666666666666666
C-30113,Active,Weybridge,60-74,English,Social tenancy,3,2023-04-27,,666.17,2023,4,32,3,14,0,6,4061.51,676.9183333333334,654.74,697.42,16.08433948493582,6,1,0,0,0,0,0.0,81.48000000000013,1.0161345202175622,1.0469099479111938,0,0.0
C-30114,Active,Ash Hill,75+,English,Social tenancy,4,2021-09-01,,896.37,2021,9,51,0,16,0,6,4940.99,823.4983333333333,699.82,909.88,92.19717618596928,6,1,0,0,0,0,0.0,21.889999999999986,0.9187035859447921,1.015071901112264,0,0.0
C-30115,Active,Northgate,60-74,English,Resident with family,4,2022-12-09,,1330.56,2022,12,36,0,7,2,6,7907.85,1317.9750000000001,1257.92,1371.28,41.038838555690106,6,1,0,0,0,0,0.0,66.79000000000019,0.9905415764790765,1.0306036556036555,1,0.16666666666666666
C-30116,Active,Northgate,30-44,English,Private tenancy,4,2023-04-20,,931.72,2023,4,32,3,3,0,6,5481.1,913.5166666666668,881.94,928.78,18.513840948508392,6,1,0,0,0,0,0.0,0.0,0.9804626568783182,0.9968445455716309,0,0.0
C-30117,Active,Weybridge,18-29,English,Social tenancy,2,2023-12-16,,675.43,2023,12,24,3,3,2,6,4010.52,668.42,549.75,709.16,59.460039017814296,6,1,0,0,0,0,0.0,83.62000000000023,0.9896214263506211,1.049938557659565,1,0.16666666666666666
C-30118,Active,Weybridge,18-29,English,Owner-occupier,3,2022-10-12,,920.04,2022,10,38,1,5,1,6,5285.94,880.9899999999999,663.58,969.07,110.90315144304962,6,1,0,0,0,0,0.0,71.0100000000001,0.957556193208991,1.0532911612538587,2,0.3333333333333333
C-30119,Active,Calder Central,18-29,English,Social tenancy,1,2022-10-16,,617.31,2022,10,38,1,19,0,6,3709.4100000000003,618.235,587.69,654.07,24.12429957532449,6,1,0,0,0,0,0.0,55.59000000000026,1.0014984367659687,1.059548687045407,0,0.0
C-30120,Active,Northgate,30-44,English,Owner-occupier,2,2022-04-22,,572.87,2022,4,44,3,7,0,6,3200.87,533.4783333333334,432.09,602.12,75.50607801142017,6,1,0,0,0,0,0.0,56.67999999999995,0.9312380353890645,1.0510587044181052,0,0.0
C-30121,Closed,Calder Central,30-44,Spanish,Social tenancy,2,2022-12-07,2025-09,531.08,2022,12,36,5,22,5,6,3059.3,509.8833333333334,413.46,545.56,49.56961999719856,6,1,0,0,3,1,1495.21,30.269999999999868,0.9600876201953253,1.0272651954507794,2,0.3333333333333333
C-30122,Closed,Calder Central,30-44,English,Owner-occupier,1,2024-01-02,2025-12,728.57,2024,1,23,1,17,0,6,4267.0599999999995,711.1766666666666,646.78,742.41,34.92656562942693,6,1,0,0,0,0,0.0,17.079999999999814,0.9761267505753278,1.018996115678658,0,0.0
C-30123,Active,Ash Hill,45-59,English,No fixed abode,2,2025-07-23,,735.03,2025,7,5,3,19,1,6,4317.62,719.6033333333334,667.83,764.29,31.541909686426166,6,1,0,0,0,0,0.0,29.25999999999999,0.9790121945136027,1.0398078989973198,2,0.3333333333333333
C-30124,Active,Northgate,18-29,English,Social tenancy,1,2024-02-07,,664.39,2024,2,22,0,12,1,6,3974.06,662.3433333333334,632.46,688.88,22.97761490378552,6,1,0,0,0,0,0.0,48.180000000000064,0.996919480024283,1.036860879904875,5,0.8333333333333334
C-30125,Active,Calder Central,45-59,English,Social tenancy,1,2023-07-14,,518.24,2023,7,29,3,3,0,6,3104.54,517.4233333333333,490.04,546.42,21.96997375207051,6,1,0,0,0,0,0.0,52.539999999999964,0.9984241535453329,1.0543763507255324,0,0.0
C-30126,Active,Calder Central,45-59,English,Private tenancy,2,2022-09-23,,905.66,2022,9,39,2,17,0,6,5182.95,863.8249999999999,660.3,924.12,102.04287211755657,6,1,0,0,0,0,0.0,46.770000000000095,0.9538071682529868,1.0203829251595522,0,0.0
C-30127,Active,Northgate,45-59,English,Owner-occupier,5,2021-04-14,,848.14,2021,4,56,1,7,0,6,4877.0,812.8333333333334,663.2,854.65,74.41682515847248,6,1,0,0,0,0,0.0,13.460000000000036,0.9583716524787574,1.0076756195911052,0,0.0
C-30128,Active,Northgate,30-44,English,Owner-occupier,6,2023-03-16,,1065.58,2023,3,33,3,21,1,6,6146.74,1024.4566666666667,761.69,1125.07,136.53260060024732,6,1,0,0,0,0,0.0,144.68000000000006,0.9614075589506811,1.0558287505396122,2,0.3333333333333333
C-30129,Active,Northgate,30-44,Spanish,Owner-occupier,3,2023-12-31,,631.67,2023,12,24,3,23,3,6,3795.38,632.5633333333334,613.4,665.89,20.917925008629947,6,1,0,0,0,0,0.0,53.34000000000003,1.0014142405580975,1.05417385660234,1,0.16666666666666666
C-30130,Suspended,Weybridge,45-59,English,Resident with family,1,2023-04-17,,456.09,2023,4,32,2,20,1,6,2665.81,444.3016666666667,335.99,478.16,54.836992410841304,6,1,0,0,0,0,0.0,65.05000000000013,0.9741534930971228,1.0483895722335506,2,0.3333333333333333
C-30131,Active,Weybridge,60-74,English,Social tenancy,6,2025-07-24,,1245.96,2025,7,5,1,6,1,6,7204.27,1200.7116666666668,898.26,1309.5,150.7192205946762,6,1,0,0,0,0,0.0,96.69000000000005,0.9636839598917032,1.0509968217278243,3,0.5
C-30132,Active,Weybridge,60-74,Spanish,Resident with family,1,2023-12-31,,608.24,2023,12,24,4,13,1,6,3436.77,572.795,450.3,618.4,62.53248555750842,6,1,0,0,0,0,0.0,18.299999999999955,0.941725305800342,1.0167039326581613,1,0.16666666666666666
C-30133,Active,Northgate,30-44,English,Social tenancy,2,2025-08-02,,620.14,2025,8,4,2,22,0,6,3486.56,581.0933333333334,472.89,616.81,53.702520114671216,6,1,0,0,0,0,0.0,0.0,0.9370357231162855,0.994630244783436,0,0.0
C-30134,Active,Calder Central,18-29,English,Social tenancy,4,2024-04-03,,1043.66,2024,4,20,1,12,2,6,6046.57,1007.7616666666667,863.47,1089.02,79.02777167974975,6,1,0,0,0,0,0.0,59.23999999999978,0.9656034212930136,1.0434624302933904,0,0.0
C-30135,Active,Calder Central,30-44,English,Social tenancy,1,2024-03-26,,588.3,2024,3,21,1,0,2,6,3579.2200000000003,596.5366666666667,554.33,613.29,23.642074077091134,6,1,0,0,0,0,0.0,89.33000000000015,1.0140007932460764,1.0424783273839877,1,0.16666666666666666
C-30136,Suspended,Northgate,30-44,English,No fixed abode,6,2023-01-20,,1628.8,2023,1,35,4,20,0,6,9608.89,1601.4816666666666,1386.28,1693.18,115.34639108644305,6,1,0,0,0,0,0.0,150.0200000000002,0.9832279387688279,1.0395260314341848,0,0.0
C-30137,Active,Northgate,45-59,Spanish,Owner-occupier,2,2024-02-04,,849.01,2024,2,22,4,3,0,6,4937.48,822.9133333333333,648.72,893.22,90.06669676782127,6,1,0,0,0,0,0.0,94.11000000000001,0.9692622387643648,1.0520724137524882,0,0.0
C-30138,Active,Weybridge,60-74,Spanish,No fixed abode,1,2021-01-27,,593.43,2021,1,59,4,17,0,6,3495.98,582.6633333333333,559.48,628.09,26.227634027236693,6,1,0,0,0,0,0.0,34.66000000000008,0.9818568884844604,1.058406214717827,0,0.0
C-30139,Active,Calder Central,30-44,English,Private tenancy,1,2021-02-27,,452.97,2021,2,58,1,4,1,6,2687.82,447.97,433.2,471.11,15.459809830654471,6,1,0,0,0,0,0.0,26.299999999999955,0.9889617413956774,1.0400468022164824,1,0.16666666666666666
C-30140,Active,Weybridge,45-59,English,Social tenancy,1,2024-12-01,,542.43,2024,12,12,0,20,0,6,3298.09,549.6816666666667,513.91,565.86,20.068678498263562,6,1,0,0,0,0,0.0,76.49000000000024,1.013368852509387,1.043194513577789,0,0.0
C-30141,Active,Weybridge,75+,English,No fixed abode,6,2023-08-12,,1673.86,2023,8,28,3,13,0,6,9820.4,1636.7333333333333,1574.1,1730.14,54.77797793517634,6,1,0,0,0,0,0.0,56.2800000000002,0.9778197300451253,1.0336228836342347,0,0.0
C-30142,Active,Northgate,30-44,Spanish,Owner-occupier,1,2021-02-14,,747.3,2021,2,58,4,5,2,6,4424.18,737.3633333333333,714.57,777.28,25.55139578705369,6,1,0,0,0,0,0.0,41.15000000000009,0.9867032427851377,1.0401177572594675,0,0.0
C-30143,Suspended,Calder Central,18-29,English,No fixed abode,3,2022-07-19,,1112.38,2022,7,41,1,5,0,6,6523.139999999999,1087.1899999999998,929.62,1158.1,86.21803245261394,6,1,0,0,0,0,0.0,96.26999999999953,0.9773548607490244,1.041101062586526,0,0.0
C-30144,Active,Calder Central,30-44,English,No fixed abode,1,2021-06-21,,524.39,2021,6,54,3,10,1,6,2990.14,498.3566666666666,427.57,523.61,35.616800342909336,6,1,0,0,0,0,0.0,0.0,0.9503550156689995,0.9985125574477012,1,0.16666666666666666
C-30145,Active,Calder Central,30-44,English,Private tenancy,2,2024-10-11,,884.82,2024,10,14,4,7,1,6,5132.66,855.4433333333333,689.9,917.25,85.11136508520275,6,1,0,0,0,0,0.0,70.91999999999985,0.9667992736752483,1.0366515223435275,1,0.16666666666666666
C-30146,Active,Northgate,30-44,Other,Resident with family,4,2022-06-28,,1226.92,2022,6,42,5,15,2,6,7148.84,1191.4733333333334,988.32,1292.93,106.53676917696852,6,1,0,0,0,0,0.0,85.14999999999986,0.9711092274421587,1.0538013888436084,1,0.16666666666666666
C-30147,Active,Calder Central,18-29,Other,Social tenancy,1,2022-04-07,,384.89,2022,4,44,7,23,0,6,2169.67,361.6116666666667,260.86,405.04,51.81409515437539,6,1,0,0,0,0,0.0,29.77000000000004,0.9395195163986246,1.0523526202291564,0,0.0
C-30148,Active,Northgate,30-44,English,Owner-occupier,1,2022-02-06,,452.36,2022,2,46,3,23,1,6,2685.4,447.56666666666666,426.64,477.64,21.138530380957576,6,1,0,0,0,0,0.0,42.809999999999945,0.9894037197512305,1.0558846936068618,2,0.3333333333333333
C-30149,Active,Northgate,60-74,English,Resident with family,2,2022-09-03,,650.76,2022,9,39,3,20,1,6,3953.33,658.8883333333333,624.11,683.29,20.869608924622103,6,1,0,0,0,0,0.0,75.59000000000003,1.0124905239002602,1.0499877066814185,1,0.16666666666666666
C-30150,Active,Northgate,18-29,English,Private tenancy,2,2021-07-22,,829.08,2021,7,53,3,15,1,6,4949.4,824.9,780.45,877.68,34.55913366969723,6,1,0,0,0,0,0.0,66.96999999999991,0.9949582669947411,1.0586191923577941,2,0.3333333333333333
C-30151,Active,Calder Central,30-44,English,No fixed abode,3,2021-08-31,,658.18,2021,8,52,2,7,1,6,3924.32,654.0533333333334,630.36,696.83,28.06703451857122,6,1,0,0,0,0,0.0,61.55000000000018,0.9937301852583387,1.0587225379075633,0,0.0
C-30152,Active,Calder Central,18-29,English,Social tenancy,1,2023-07-19,,688.36,2023,7,29,5,4,3,6,4164.32,694.0533333333333,670.43,729.31,20.566774824134857,6,1,0,0,0,0,0.0,60.32999999999993,1.0082708660197184,1.0594892207565807,1,0.16666666666666666
C-30153,Active,Calder Central,75+,Spanish,Owner-occupier,3,2022-03-29,,757.48,2022,3,45,4,9,0,6,4617.75,769.625,731.14,799.83,25.51253084270553,6,1,0,0,0,0,0.0,105.79999999999995,1.0160334266251254,1.055909066906057,0,0.0
C-30154,Active,Ash Hill,18-29,English,Resident with family,1,2022-01-28,,406.74,2022,1,47,2,12,0,6,2356.65,392.77500000000003,355.63,407.66,19.258393235158543,6,1,0,0,0,0,0.0,1.2900000000000205,0.9656660274376753,1.0022618872006688,0,0.0
C-30155,Active,Northgate,18-29,English,Private tenancy,5,2025-08-20,,929.17,2025,8,4,2,3,0,6,5596.89,932.815,908.36,974.17,30.956144947328294,6,1,0,0,0,0,0.0,85.91000000000008,1.0039228558821314,1.048430319532486,0,0.0
C-30156,Active,Calder Central,18-29,English,Private tenancy,1,2023-06-15,,487.24,2023,6,30,2,17,0,6,2768.34,461.39000000000004,390.61,495.86,39.33079607635726,6,1,0,0,0,0,0.0,8.620000000000005,0.9469460635415811,1.017691486741647,0,0.0
C-30157,Active,Calder Central,30-44,Other,Owner-occupier,1,2023-03-06,,695.86,2023,3,33,4,3,2,6,4279.35,713.225,696.62,727.87,10.922288679576258,6,1,0,0,0,0,0.0,104.18999999999994,1.0249547322737331,1.046000632311097,4,0.6666666666666666
C-30158,Active,Calder Central,30-44,English,Private tenancy,4,2021-08-15,,1344.66,2021,8,52,1,19,0,6,7808.0599999999995,1301.3433333333332,1074.34,1409.23,121.05302898592285,6,1,0,0,0,0,0.0,104.41999999999962,0.9677861565996856,1.048019573721238,0,0.0
C-30159,Active,Weybridge,60-74,English,Social tenancy,2,2021-03-17,,725.31,2021,3,57,3,12,0,6,4309.7,718.2833333333333,684.5,764.44,37.93184976595089,6,1,0,0,0,0,0.0,75.9100000000002,0.9903121883516475,1.0539493457969697,0,0.0
C-30160,Active,Northgate,45-59,English,Resident with family,1,2021-07-15,,708.35,2021,7,53,2,20,2,6,4138.65,689.775,539.99,745.04,76.11796023278599,6,1,0,0,0,0,0.0,78.19999999999982,0.9737770875979388,1.0517964283193335,4,0.6666666666666666
C-30161,Active,Weybridge,60-74,English,Resident with family,1,2024-05-18,,372.84,2024,5,19,3,10,0,6,2207.43,367.905,351.2,374.41,8.816064314647443,6,1,0,0,0,0,0.0,3.0800000000000978,0.9867637592532991,1.0042109215749384,0,0.0
C-30162,Active,Northgate,60-74,English,No fixed abode,1,2023-06-25,,453.68,2023,6,30,3,16,1,6,2722.08,453.68,453.68,453.68,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,0,0.0
C-30163,Active,Weybridge,45-59,English,Social tenancy,2,2024-08-30,,595.93,2024,8,16,2,18,1,6,3394.06,565.6766666666666,481.61,622.45,57.39160136001318,6,1,0,0,0,0,0.0,43.850000000000136,0.9492334110829573,1.0445018710251206,1,0.16666666666666666
C-30164,Active,Weybridge,60-74,English,Owner-occupier,3,2021-06-05,,1046.34,2021,6,54,1,22,2,6,6178.34,1029.7233333333334,869.93,1106.77,85.45469950018357,6,1,0,0,0,0,0.0,121.9200000000003,0.9841192474084268,1.05775369382801,3,0.5
C-30165,Active,Ash Hill,18-29,English,No fixed abode,1,2023-08-14,,520.08,2023,8,28,1,23,2,6,3089.52,514.92,494.72,533.77,15.11352109867188,6,1,0,0,0,0,0.0,23.729999999999905,0.9900784494693123,1.0263228734040917,3,0.5
C-30166,Closed,Calder Central,75+,Spanish,Social tenancy,5,2025-06-23,2025-10,932.09,2025,6,6,2,2,1,4,3789.33,947.3325,889.72,980.63,40.41246538301433,4,1,0,0,0,0,0.0,103.33999999999992,1.016353034578206,1.052076516216245,1,0.25
C-30167,Active,Calder Central,18-29,English,Private tenancy,2,2021-08-23,,688.04,2021,8,52,4,9,1,6,4066.08,677.68,597.78,717.66,44.40506322481704,6,1,0,0,0,0,0.0,66.98000000000013,0.9849427358874484,1.0430498226847276,1,0.16666666666666666
C-30168,Active,Calder Central,30-44,Spanish,Private tenancy,2,2022-12-31,,609.84,2022,12,36,2,12,1,6,3744.02,624.0033333333333,615.49,645.77,11.18201532223359,6,1,0,0,0,0,0.0,84.97999999999979,1.0232246709519437,1.058917093008002,2,0.3333333333333333
C-30169,Active,Calder Central,18-29,English,No fixed abode,2,2025-03-04,,648.29,2025,3,9,4,13,1,6,3894.9700000000003,649.1616666666667,522.43,685.96,63.09205192943617,6,1,0,0,0,0,0.0,131.09000000000026,1.0013445628756679,1.0581067115025684,2,0.3333333333333333
C-30170,Active,Calder Central,60-74,English,Resident with family,3,2023-09-29,,843.78,2023,9,27,2,13,1,6,4778.38,796.3966666666666,598.16,889.69,103.65780928934718,6,1,0,0,0,0,0.0,60.98000000000013,0.9438439719674164,1.0544099172770154,1,0.16666666666666666
C-30171,Active,Ash Hill,30-44,English,Owner-occupier,2,2022-10-14,,516.28,2022,10,38,1,6,1,6,2777.59,462.9316666666667,386.5,541.47,66.98862572606389,6,1,0,0,0,0,0.0,36.88000000000011,0.896667828826735,1.048791353529093,1,0.16666666666666666
C-30172,Active,Ash Hill,30-44,English,Private tenancy,1,2024-07-10,,424.6,2024,7,17,5,22,2,7,2949.88,421.4114285714286,364.59,444.67,28.58521087822131,6,2,1,1,0,0,0.0,57.42999999999995,0.9924904111432608,1.047268016957136,0,0.0
C-30173,Active,Calder Central,75+,Spanish,Resident with family,3,2024-08-13,,1121.88,2024,8,16,3,10,1,6,6738.8,1123.1333333333334,1057.18,1179.88,40.81178048880824,6,1,0,0,0,0,0.0,89.23999999999978,1.0011171723654342,1.051698933932328,4,0.6666666666666666
C-30174,Active,Calder Central,45-59,Other,Social tenancy,1,2023-01-04,,459.9,2023,1,35,4,5,1,6,2572.28,428.71333333333337,356.13,452.58,36.05935200009379,6,1,0,0,0,0,0.0,0.0,0.9321881568456911,0.9840834964122636,2,0.3333333333333333
C-30175,Active,Calder Central,45-59,English,Private tenancy,4,2022-03-23,,1308.36,2022,3,45,1,9,0,6,7717.08,1286.18,1233.61,1360.36,53.86907016090025,6,1,0,0,0,0,0.0,88.95000000000005,0.9830474792870464,1.0397444128527316,0,0.0
C-30176,Active,Calder Central,18-29,English,Private tenancy,1,2023-12-08,,707.07,2023,12,24,3,15,0,6,4143.1,690.5166666666668,604.9,725.8,47.597258604531675,6,1,0,0,0,0,0.0,47.42999999999972,0.9765888337316908,1.0264895979181692,0,0.0
C-30177,Active,Weybridge,18-29,English,Resident with family,5,2021-01-05,,1127.62,2021,1,59,1,21,4,6,6604.65,1100.7749999999999,1066.29,1161.54,38.90962078972243,6,1,0,0,0,0,0.0,42.49000000000024,0.9761932211205903,1.0300810556747841,2,0.3333333333333333
C-30178,Active,Northgate,30-44,English,No fixed abode,1,2022-08-27,,684.9,2022,8,40,3,8,1,6,3932.81,655.4683333333334,576.42,717.63,46.18454045096336,6,1,0,0,0,0,0.0,32.73000000000002,0.9570277899450041,1.0477879982479195,0,0.0
C-30179,Active,Ash Hill,45-59,Spanish,No fixed abode,1,2024-04-28,,691.53,2024,4,20,4,7,1,6,4100.32,683.3866666666667,571.51,732.29,57.338842913566594,6,1,0,0,0,0,0.0,78.83000000000015,0.9882241792354152,1.0589417668069354,2,0.3333333333333333
C-30180,Active,Calder Central,45-59,English,Resident with family,1,2023-05-15,,738.54,2023,5,31,0,20,0,6,4414.59,735.765,708.34,765.88,21.6061970277048,6,1,0,0,0,0,0.0,45.56000000000017,0.9962425867251605,1.0370189833996806,0,0.0
C-30181,Active,Weybridge,30-44,English,Private tenancy,4,2022-06-01,,842.7,2022,6,42,3,9,1,6,4734.61,789.1016666666666,611.87,881.23,105.13914007954729,6,1,0,0,0,0,0.0,66.88999999999987,0.9363968988568488,1.0457220837783314,2,0.3333333333333333
C-30182,Active,Ash Hill,45-59,English,Owner-occupier,1,2025-03-11,,487.75,2025,3,9,1,8,2,6,2765.42,460.90333333333336,327.95,501.05,66.4957784123674,6,1,0,0,0,0,0.0,31.03000000000003,0.9449581411242098,1.0272680676576116,3,0.5
C-30183,Active,Northgate,45-59,English,Social tenancy,5,2022-01-26,,1285.75,2022,1,47,4,13,0,6,7866.6900000000005,1311.115,1241.53,1350.47,40.35379325416636,6,1,0,0,0,0,0.0,196.41000000000008,1.019727785339296,1.0503363795450127,0,0.0
C-30184,Active,Northgate,30-44,English,No fixed abode,2,2023-08-08,,952.55,2023,8,28,4,19,2,6,5804.72,967.4533333333334,937.54,994.17,24.614109503832672,6,1,0,0,0,0,0.0,118.83000000000015,1.015645722884188,1.0436932444491103,2,0.3333333333333333
C-30185,Closed,Ash Hill,75+,English,Resident with family,5,2024-02-28,2025-07,932.34,2024,2,22,0,1,0,1,979.72,979.72,979.72,979.72,0.0,1,1,0,0,0,0,0.0,47.379999999999995,1.0508183709805436,1.0508183709805436,0,0.0
C-30186,Active,Calder Central,45-59,English,Social tenancy,6,2021-07-05,,1257.5,2021,7,53,3,6,0,6,7107.48,1184.58,1080.18,1258.82,79.99472082581451,6,1,0,0,0,0,0.0,1.3199999999999363,0.9420119284294235,1.0010497017892643,0,0.0
C-30187,Active,Northgate,60-74,English,Owner-occupier,4,2023-07-20,,1125.12,2023,7,29,0,1,0,6,6167.92,1027.9866666666667,790.99,1162.46,171.1482254265777,6,1,0,0,0,0,0.0,91.20000000000027,0.9136684679560106,1.0331875711035268,0,0.0
